2,3,3,1,0.038791,0.008817
2,6,3,2,0.045824,0.011610
2,9,3,3,0.017776,0.007635
2,12,3,4,0.021202,0.010579
4,15,3,5,0.071183,0.024902
4,18,3,6,0.083491,0.020997
4,21,3,7,0.019454,0.007585
5,24,3,8,0.040095,0.012253
5,28,4,9,0.017643,0.007485
6,31,3,10,0.111528,0.026748
6,34,3,11,0.034495,0.008661
6,37,3,12,0.018572,0.007586
5,40,3,13,0.025281,0.006550
7,43,3,14,0.097797,0.023337
7,46,3,15,0.026364,0.014561
7,49,3,16,0.017154,0.007503
8,52,3,17,0.017208,0.007565
10,55,3,18,0.046675,0.013700
11,58,3,19,0.023258,0.011775
12,61,3,20,0.043989,0.013481
11,64,3,21,0.038992,0.012503
12,67,3,22,0.024140,0.011758
14,70,3,23,0.036717,0.012390
14,73,3,24,0.036492,0.011724
15,76,3,25,0.024539,0.011778
16,79,3,26,0.147722,0.022125
17,82,3,27,0.035808,0.011764
17,85,3,28,0.088397,0.023468
17,89,4,29,0.022348,0.007793
20,92,3,30,0.063216,0.016536
19,95,3,31,0.021990,0.011413
20,98,3,32,0.145737,0.021466
21,101,3,33,0.034596,0.016360
20,104,3,34,0.023736,0.010584
24,107,3,35,0.121363,0.025542
24,110,3,36,0.043716,0.008350
24,113,3,37,0.015494,0.007532
24,116,3,38,0.017270,0.007490
26,119,3,39,0.079645,0.026285
26,122,3,40,0.016381,0.008809
27,125,3,41,0.021690,0.009286
28,128,3,42,0.017669,0.007513
29,131,3,43,0.063819,0.024385
31,134,3,44,0.019329,0.013316
33,137,3,45,0.054254,0.018450
32,140,3,46,0.047238,0.006754
35,143,3,47,0.093513,0.025487
35,146,3,48,0.026310,0.014407
39,149,3,49,0.041955,0.012048
39,152,3,50,0.045727,0.011754
40,155,3,51,0.083992,0.023987
40,158,3,52,0.062861,0.030547
46,161,3,53,0.023698,0.013096
47,164,3,54,0.032936,0.011743
49,167,3,55,0.024410,0.012489
52,170,3,56,0.056946,0.011752
52,173,3,57,0.028349,0.011750
52,176,3,58,0.029299,0.011778
54,179,3,59,0.027671,0.007516
55,182,3,60,0.032821,0.011130
55,185,3,61,0.018747,0.007545
56,188,3,62,0.048949,0.009307
57,191,3,63,0.025149,0.008500
57,194,3,64,0.093207,0.037936
60,197,3,65,0.100180,0.039272
62,200,3,66,0.056921,0.021172
62,203,3,67,0.133406,0.037383
63,206,3,68,0.087348,0.039190
63,209,3,69,0.076563,0.027616
63,212,3,70,0.022411,0.010534
63,215,3,71,0.097097,0.025770
63,218,3,72,0.028628,0.016251
63,221,3,73,0.023708,0.011834
64,224,3,74,0.037730,0.013752
64,227,3,75,0.040528,0.007460
65,230,3,76,0.016378,0.007567
70,233,3,77,0.124792,0.048768
69,236,3,78,0.046199,0.017928
69,239,3,79,0.021203,0.008490
71,242,3,80,0.046090,0.014296
72,245,3,81,0.047969,0.009750
74,248,3,82,0.020782,0.010050
73,251,3,83,0.019402,0.007488
79,254,3,84,0.040779,0.011656
80,257,3,85,0.157398,0.034170
80,260,3,86,0.021878,0.010014
79,263,3,87,0.029175,0.009947
79,266,3,88,0.017927,0.005839
81,269,3,89,0.044992,0.011351
81,272,3,90,0.035480,0.016406
85,275,3,91,0.018117,0.007568
89,278,3,92,0.021183,0.010579
91,281,3,93,0.085109,0.046822
91,284,3,94,0.017219,0.007555
90,287,3,95,0.034954,0.007137
92,290,3,96,0.042598,0.010592
91,293,3,97,0.020320,0.007905
93,296,3,98,0.015838,0.007562
94,299,3,99,0.137243,0.036450
95,302,3,100,0.128715,0.039597
95,305,3,101,0.117206,0.035526
95,308,3,102,0.053898,0.009997
97,311,3,103,0.025268,0.007945
96,314,3,104,0.022445,0.007569
99,317,3,121,0.125478,0.011811
