0.098434
0.075440
0.050733
0.174111
0.257325
0.134747
0.231918
0.251246
0.085504
0.058637
0.077802
0.293384
0.249669
0.040769
0.181915
0.294614
0.237715
0.267085
0.465943
0.272737
0.244745
0.227418
0.217193
0.457139
0.281136
0.416161
0.420544
0.467280
0.388888
1.310706
0.385800
0.288329
0.375639
0.320280
0.200787
0.318153
0.410675
0.376166
0.355687
0.349028
0.335911
0.335384
0.492878
0.105438
0.403938
0.425175
0.373270
0.286409
0.245751
0.483747
0.382637
0.359302
0.305013
0.631135
0.491826
0.293144
0.255758
0.580029
0.350672
0.787216
0.380906
0.391767
0.458485
0.358292
0.623250
0.544555
0.178796
0.507947
0.463071
0.233207
0.426272
0.711319
0.650009
0.503413
0.097359
0.544659
0.194861
0.532988
0.486372
0.493283
0.476051
0.388141
0.324145
0.225634
0.299508
0.255677
0.249057
0.355634
0.268870
0.399884
0.477685
0.272646
0.218903
0.304747
0.238099
0.613703
