0.021049
0.008552
0.007577
0.012962
0.016022
0.010867
0.019667
0.017332
0.007747
0.009813
0.014182
0.007717
0.010031
0.009029
0.008552
0.020302
0.018657
0.024354
0.022711
0.009511
0.010113
0.031078
0.006035
0.009115
0.029421
0.019377
