1,3,3,1,0.075003,0.006067
1,6,3,2,0.092091,0.009704
2,9,3,3,0.060155,0.019949
2,12,3,4,0.035038,0.008582
3,15,3,5,0.025419,0.006933
4,18,3,6,0.084239,0.033865
4,21,3,7,0.040053,0.027587
4,24,3,8,0.017728,0.009160
4,27,3,9,0.015242,0.007637
6,30,3,10,0.021562,0.008575
6,33,3,11,0.024323,0.007161
6,36,3,12,0.035684,0.009569
7,39,3,13,0.022036,0.008813
6,42,3,14,0.027869,0.007439
8,45,3,15,0.026251,0.010210
8,48,3,16,0.030522,0.007872
9,51,3,17,0.019086,0.010255
10,54,3,18,0.089056,0.041855
9,57,3,19,0.018780,0.009113
11,60,3,20,0.033504,0.017254
10,63,3,21,0.016663,0.007866
12,66,3,22,0.092139,0.012165
12,69,3,23,0.018737,0.007850
12,72,3,24,0.093229,0.009626
14,75,3,25,0.090778,0.046773
14,79,4,26,0.054185,0.011843
14,82,3,27,0.029739,0.010587
14,85,3,28,0.015438,0.007648
15,88,3,29,0.021828,0.011020
14,91,3,30,0.031616,0.010070
16,94,3,31,0.078615,0.010329
16,97,3,32,0.028419,0.009869
15,100,3,33,0.025185,0.008235
17,103,3,34,0.075794,0.015985
16,106,3,35,0.099958,0.035993
16,109,3,36,0.085258,0.023936
17,112,3,37,0.023167,0.012252
17,115,3,38,0.091639,0.014872
17,118,3,39,0.031599,0.011893
18,121,3,40,0.086914,0.010905
18,124,3,41,0.032738,0.014380
19,127,3,42,0.026447,0.007860
20,130,3,43,0.065756,0.009950
20,133,3,44,0.025866,0.008612
20,136,3,45,0.039679,0.007937
22,139,3,46,0.091246,0.044351
22,142,3,47,0.048777,0.011026
21,145,3,48,0.054346,0.008322
22,148,3,49,0.030195,0.007493
22,151,3,50,0.029052,0.006063
24,154,3,51,0.020880,0.011526
24,157,3,52,0.015764,0.007983
26,160,3,53,0.095905,0.024512
26,163,3,54,0.018393,0.008567
27,166,3,55,0.050867,0.012224
27,169,3,56,0.019247,0.009086
29,172,3,57,0.036072,0.011072
29,175,3,58,0.042112,0.009605
29,178,3,59,0.018708,0.007690
30,181,3,60,0.016969,0.009146
32,184,3,61,0.016395,0.006469
33,187,3,62,0.017480,0.006442
34,190,3,63,0.020642,0.009735
34,193,3,64,0.019208,0.009114
36,196,3,65,0.057765,0.037369
36,199,3,66,0.039120,0.024910
35,202,3,67,0.051839,0.010184
35,205,3,68,0.028055,0.008247
35,208,3,69,0.020755,0.008260
36,211,3,70,0.030418,0.009079
37,214,3,71,0.041684,0.014520
38,217,3,72,0.040200,0.011308
38,220,3,73,0.025735,0.011210
40,223,3,74,0.015778,0.008042
41,226,3,75,0.117192,0.026623
41,229,3,76,0.017729,0.007674
42,232,3,77,0.046953,0.012508
43,235,3,78,0.026610,0.012183
44,238,3,79,0.110294,0.016774
44,241,3,80,0.040922,0.010148
45,244,3,81,0.079998,0.047607
45,247,3,82,0.018588,0.009663
45,250,3,83,0.050663,0.012484
46,253,3,84,0.080097,0.012950
47,256,3,85,0.128389,0.038056
47,259,3,86,0.017062,0.008004
47,262,3,87,0.069259,0.009883
48,265,3,88,0.066171,0.024899
47,268,3,89,0.021129,0.008014
49,271,3,90,0.016733,0.007617
51,274,3,91,0.022300,0.011855
51,277,3,92,0.023460,0.010102
50,280,3,93,0.018093,0.009025
52,283,3,94,0.015236,0.006171
52,286,3,95,0.107850,0.009922
54,289,3,96,0.029564,0.010595
54,292,3,97,0.091806,0.037581
55,295,3,98,0.038827,0.018501
54,298,3,99,0.031602,0.009683
55,301,3,100,0.029935,0.008958
56,304,3,101,0.117062,0.042400
57,307,3,102,0.134753,0.034741
57,310,3,103,0.054008,0.012370
58,313,3,104,0.035349,0.007719
58,316,3,105,0.033263,0.006426
58,319,3,106,0.037033,0.006323
58,323,4,107,0.021837,0.009943
58,326,3,108,0.020072,0.008274
59,329,3,109,0.124415,0.011372
60,332,3,110,0.020878,0.010264
60,335,3,111,0.047613,0.011105
60,338,3,112,0.017485,0.009701
61,341,3,113,0.163246,0.057095
61,344,3,114,0.037447,0.013076
61,347,3,115,0.047630,0.007859
61,350,3,116,0.093310,0.046990
62,353,3,117,0.131906,0.030851
61,356,3,118,0.018230,0.009113
63,359,3,119,0.033815,0.011087
63,362,3,120,0.030923,0.009668
64,365,3,121,0.080739,0.015989
64,368,3,122,0.024259,0.009638
66,371,3,123,0.087579,0.014050
65,374,3,124,0.114558,0.040630
66,377,3,125,0.031095,0.009706
66,380,3,126,0.025783,0.007455
66,383,3,127,0.035047,0.006111
67,386,3,128,0.026135,0.008321
67,389,3,129,0.018014,0.008098
68,392,3,130,0.017758,0.008214
70,395,3,131,0.107133,0.022323
70,398,3,132,0.048426,0.013998
70,401,3,133,0.018764,0.008635
70,404,3,134,0.027075,0.007271
70,407,3,135,0.044432,0.006253
71,410,3,136,0.052001,0.013857
70,413,3,137,0.025465,0.010194
70,416,3,138,0.048001,0.009739
72,419,3,139,0.029605,0.010136
72,422,3,140,0.041516,0.009635
73,425,3,141,0.029566,0.009664
73,428,3,142,0.020386,0.009121
74,431,3,143,0.083126,0.011119
73,434,3,144,0.020771,0.011067
75,437,3,145,0.043913,0.012197
76,440,3,146,0.022956,0.011917
77,443,3,147,0.078207,0.043696
78,446,3,148,0.022484,0.010797
83,449,3,149,0.081688,0.027525
83,452,3,150,0.061701,0.009702
86,455,3,151,0.064144,0.009908
86,458,3,152,0.026560,0.011157
86,461,3,153,0.036443,0.009659
89,464,3,154,0.098205,0.030312
