0.059094
0.019523
0.031886
0.033053
0.030349
0.039232
0.020834
0.053034
0.049646
0.024334
0.031495
0.028723
0.021562
0.029786
0.045939
0.043544
0.025924
0.018003
0.049865
0.079242
