1,3,3,1,0.083930,0.015883
1,6,3,2,0.094458,0.016162
2,9,3,3,0.052355,0.016408
1,12,3,4,0.077867,0.012706
2,15,3,5,0.089478,0.012806
2,18,3,6,0.102323,0.010772
2,21,3,7,0.101393,0.011141
2,24,3,8,0.085365,0.015336
2,27,3,9,0.032667,0.013251
3,30,3,10,0.040244,0.010283
4,33,3,11,0.074136,0.015427
4,36,3,12,0.063461,0.019119
4,39,3,13,0.053881,0.013000
3,42,3,14,0.106185,0.010859
4,45,3,15,0.058491,0.011864
4,48,3,16,0.071911,0.013055
4,51,3,17,0.103229,0.013382
4,54,3,18,0.106186,0.015403
5,57,3,19,0.105182,0.016614
5,60,3,20,0.062100,0.012343
4,63,3,21,0.059789,0.012649
5,66,3,22,0.085702,0.013416
4,70,4,23,0.085576,0.011808
5,73,3,24,0.096652,0.011443
6,76,3,25,0.178052,0.017848
5,79,3,26,0.062218,0.016900
6,82,3,27,0.040275,0.012833
6,85,3,28,0.055907,0.013305
5,88,3,29,0.080134,0.012472
6,91,3,30,0.072970,0.012857
7,94,3,31,0.115447,0.015660
7,97,3,32,0.046948,0.015026
6,100,3,33,0.059286,0.013559
7,103,3,34,0.049200,0.010784
6,106,3,35,0.083466,0.012580
8,109,3,36,0.085668,0.015993
8,112,3,37,0.087168,0.015724
8,115,3,38,0.113570,0.018808
8,118,3,39,0.057072,0.012817
7,121,3,40,0.055791,0.011707
7,124,3,41,0.057984,0.011277
8,128,4,42,0.071347,0.009893
9,131,3,43,0.160553,0.015731
9,134,3,44,0.171133,0.018333
8,137,3,45,0.096885,0.026324
9,140,3,46,0.031995,0.011104
9,143,3,47,0.053369,0.012664
9,146,3,61,0.383010,0.013171
9,149,3,63,0.225207,0.013049
10,153,4,64,0.237700,0.014465
10,156,3,65,0.228167,0.011911
10,159,3,66,0.240723,0.012526
10,163,4,68,0.286144,0.011681
10,166,3,69,0.300073,0.012082
1,3,3,1,0.168805,0.011775
2,6,3,2,0.146238,0.015248
2,9,3,3,0.129663,0.037964
2,12,3,4,0.205283,0.078852
2,15,3,5,0.198531,0.042048
2,18,3,6,0.224552,0.049294
1,21,3,7,0.161914,0.042315
2,24,3,8,0.083901,0.011966
2,27,3,9,0.076890,0.013847
2,31,4,10,0.062824,0.012130
2,34,3,11,0.115412,0.012773
2,37,3,12,0.093118,0.012788
3,40,3,13,0.083014,0.015831
3,44,4,14,0.048480,0.011272
2,47,3,15,0.067512,0.011759
2,50,3,16,0.064153,0.011445
2,53,3,17,0.096576,0.010908
3,56,3,18,0.083600,0.010415
4,59,3,19,0.068199,0.015227
4,62,3,20,0.047182,0.015333
3,65,3,21,0.064241,0.012606
4,68,3,22,0.040164,0.010004
5,71,3,23,0.196286,0.015418
4,74,3,24,0.095298,0.017438
5,77,3,25,0.153243,0.047414
4,80,3,26,0.077541,0.049898
5,83,3,27,0.067013,0.016765
5,86,3,28,0.064596,0.014398
5,89,3,29,0.052139,0.013844
6,92,3,30,0.129968,0.015771
6,95,3,31,0.161947,0.018383
6,98,3,32,0.046026,0.016649
6,101,3,33,0.044991,0.014738
5,105,4,34,0.069343,0.011843
5,108,3,35,0.057456,0.011356
6,111,3,36,0.063359,0.015551
7,114,3,37,0.040400,0.011478
7,118,4,38,0.051391,0.011662
6,121,3,39,0.063013,0.012950
7,124,3,40,0.206414,0.014515
8,127,3,41,0.115088,0.016065
8,130,3,42,0.125275,0.016294
8,133,3,43,0.044585,0.013448
8,136,3,44,0.069455,0.013366
